,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
152,256,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
153,512,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
154,1024,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
155,2048,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
156,0,15.0,0.01912760000000091,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.3,2048
157,1,5.0,0.048657900000000254,"[0, 3, 2, 3, 1, 3, 1, 3, 1, 2, 3, 0, 3, 1, 2, 0, 0, 1, 0, 2]",200,0.3,2048
158,2,3.0,0.0955168999999998,"[2, 3, 2, 0, 1, 0, 0, 0, 3, 0, 1, 2, 1, 1, 0, 2, 2, 1, 2, 3]",200,0.3,2048
159,4,3.0,0.16121430000000103,"[2, 3, 2, 0, 1, 0, 0, 0, 3, 0, 1, 2, 1, 1, 0, 2, 2, 1, 2, 3]",200,0.3,2048
160,8,3.0,0.30784060000000046,"[2, 3, 2, 0, 1, 0, 0, 0, 3, 0, 1, 2, 1, 1, 0, 2, 2, 1, 2, 3]",200,0.3,2048
161,16,1.0,0.5207791000000004,"[1, 0, 3, 1, 2, 2, 0, 2, 3, 2, 2, 1, 0, 0, 3, 3, 0, 3, 1, 1]",200,0.3,2048
162,32,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
163,64,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
164,128,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
165,256,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
166,512,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
167,1024,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
168,2048,0.0,0.5870802000000008,"[1, 1, 3, 1, 2, 2, 0, 2, 3, 2, 2, 3, 1, 0, 3, 0, 1, 3, 1, 1]",200,0.3,2048
169,0,15.0,0.019910100000000597,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.4,2048
170,1,4.0,0.06043340000000086,"[1, 1, 3, 3, 2, 1, 1, 3, 1, 2, 0, 3, 3, 0, 1, 0, 0, 0, 3, 3]",200,0.4,2048
171,2,4.0,0.1203801999999996,"[1, 1, 3, 3, 2, 1, 1, 3, 1, 2, 0, 3, 3, 0, 1, 0, 0, 0, 3, 3]",200,0.4,2048
172,4,4.0,0.19779770000000063,"[1, 1, 3, 3, 2, 1, 1, 3, 1, 2, 0, 3, 3, 0, 1, 0, 0, 0, 3, 3]",200,0.4,2048
173,8,4.0,0.3393227999999997,"[1, 1, 3, 3, 2, 1, 1, 3, 1, 2, 0, 3, 3, 0, 1, 0, 0, 0, 3, 3]",200,0.4,2048
174,16,1.0,0.5495576999999994,"[2, 3, 2, 3, 0, 0, 0, 3, 1, 0, 1, 2, 3, 1, 2, 1, 3, 1, 3, 2]",200,0.4,2048
175,32,1.0,0.9495503000000003,"[2, 3, 2, 3, 0, 0, 0, 3, 1, 0, 1, 2, 3, 1, 2, 1, 3, 1, 3, 2]",200,0.4,2048
176,64,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
177,128,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
178,256,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
179,512,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
180,1024,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
181,2048,0.0,1.0776404999999993,"[1, 3, 2, 0, 3, 3, 0, 3, 3, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2]",200,0.4,2048
182,0,15.0,0.013006700000000038,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.01,2048
183,1,4.0,0.04727339999999991,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.01,2048
184,2,4.0,0.10414549999999956,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.01,2048
185,4,4.0,0.2020540000000004,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.01,2048
186,8,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
187,16,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
188,32,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
189,64,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
190,128,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
191,256,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
192,512,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
193,1024,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
194,2048,0.0,0.3577949999999994,"[2, 1, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2]",250,0.01,2048
195,0,15.0,0.013650900000000021,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.02,2048
196,1,4.0,0.059005300000000815,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.02,2048
197,2,4.0,0.10900930000000031,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.02,2048
198,4,4.0,0.18321000000000076,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.02,2048
199,8,1.0,0.3277213000000003,"[3, 0, 3, 3, 0, 0, 0, 2, 0, 2, 2, 3, 3, 1, 1, 2, 2, 1, 2, 3]",250,0.02,2048
200,16,1.0,0.5647593000000004,"[3, 0, 3, 3, 0, 0, 0, 2, 0, 2, 2, 3, 3, 1, 1, 2, 2, 1, 2, 3]",250,0.02,2048
201,32,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
202,64,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
203,128,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
204,256,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
205,512,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
206,1024,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
207,2048,0.0,0.8257722000000012,"[1, 2, 0, 0, 3, 1, 1, 2, 3, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 2]",250,0.02,2048
208,0,15.0,0.013896200000001357,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.03,2048
209,1,4.0,0.04541230000000063,"[2, 1, 0, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 3, 3, 3, 1, 2, 3, 1]",250,0.03,2048
210,2,2.0,0.09942359999999972,"[0, 2, 2, 3, 1, 3, 1, 3, 1, 3, 3, 0, 2, 1, 2, 2, 0, 0, 0, 2]",250,0.03,2048
211,4,2.0,0.1956030000000002,"[0, 2, 2, 3, 1, 3, 1, 3, 1, 3, 3, 0, 2, 1, 2, 2, 0, 0, 0, 2]",250,0.03,2048
212,8,2.0,0.3367360000000019,"[0, 2, 2, 3, 1, 3, 1, 3, 1, 3, 3, 0, 2, 1, 2, 2, 0, 0, 0, 2]",250,0.03,2048
213,16,1.0,0.6148184000000008,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 2, 0, 0, 2, 2]",250,0.03,2048
214,32,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
215,64,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
216,128,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
217,256,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
218,512,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
219,1024,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
220,2048,0.0,0.7196300999999998,"[0, 1, 2, 0, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 1, 0, 0, 2, 2]",250,0.03,2048
221,0,15.0,0.013492700000000468,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.1,2048
222,1,4.0,0.06338870000000085,"[2, 3, 0, 2, 1, 1, 1, 0, 1, 0, 0, 2, 2, 3, 1, 0, 2, 3, 3, 1]",250,0.1,2048
223,2,4.0,0.1117133999999993,"[2, 3, 0, 2, 1, 1, 1, 0, 1, 0, 0, 2, 2, 3, 1, 0, 2, 3, 3, 1]",250,0.1,2048
224,4,4.0,0.18828829999999996,"[2, 3, 0, 2, 1, 1, 1, 0, 1, 0, 0, 2, 2, 3, 1, 0, 2, 3, 3, 1]",250,0.1,2048
225,8,1.0,0.374296600000001,"[2, 1, 2, 3, 1, 0, 3, 1, 0, 3, 0, 0, 2, 3, 2, 3, 1, 0, 2, 2]",250,0.1,2048
226,16,1.0,0.6665856000000012,"[2, 1, 2, 3, 1, 0, 3, 1, 0, 3, 0, 0, 2, 3, 2, 3, 1, 0, 2, 2]",250,0.1,2048
227,32,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
228,64,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
229,128,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
230,256,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
231,512,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
232,1024,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
233,2048,0.0,1.0095595999999993,"[2, 1, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 1, 0, 3, 3, 2, 2]",250,0.1,2048
234,0,15.0,0.019225999999999743,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.2,2048
235,1,5.0,0.062287800000000004,"[1, 3, 1, 0, 2, 2, 2, 0, 3, 2, 3, 1, 0, 2, 2, 3, 0, 0, 3, 0]",250,0.2,2048
236,2,3.0,0.13104519999999908,"[0, 0, 3, 2, 1, 0, 0, 1, 3, 2, 3, 1, 0, 2, 3, 2, 2, 3, 3, 1]",250,0.2,2048
237,4,3.0,0.23388960000000125,"[0, 0, 3, 2, 1, 0, 0, 1, 3, 2, 3, 1, 0, 2, 3, 2, 2, 3, 3, 1]",250,0.2,2048
238,8,1.0,0.38205579999999983,"[3, 2, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 3]",250,0.2,2048
239,16,1.0,0.6804848999999997,"[3, 2, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 3]",250,0.2,2048
240,32,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
241,64,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
242,128,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
243,256,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
244,512,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
245,1024,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
246,2048,0.0,0.7603735,"[0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3]",250,0.2,2048
247,0,15.0,0.02465999999999724,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.3,2048
248,1,5.0,0.06630369999999886,"[2, 1, 0, 0, 1, 1, 3, 0, 3, 2, 2, 1, 1, 3, 3, 2, 1, 0, 3, 3]",250,0.3,2048
249,2,3.0,0.1171301999999983,"[3, 0, 3, 0, 1, 1, 1, 2, 1, 2, 1, 3, 2, 0, 3, 2, 0, 3, 3, 0]",250,0.3,2048
250,4,3.0,0.20092079999999868,"[3, 0, 3, 0, 1, 1, 1, 2, 1, 2, 1, 3, 2, 0, 3, 2, 0, 3, 3, 0]",250,0.3,2048
251,8,2.0,0.33069549999999737,"[3, 1, 3, 0, 1, 1, 1, 2, 1, 2, 3, 3, 2, 0, 3, 2, 0, 3, 3, 0]",250,0.3,2048
252,16,1.0,0.5687865999999993,"[3, 2, 0, 0, 1, 1, 2, 1, 1, 2, 3, 0, 3, 2, 0, 2, 3, 3, 2, 0]",250,0.3,2048
253,32,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
254,64,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
255,128,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
256,256,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
257,512,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
258,1024,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
259,2048,0.0,0.7873846999999969,"[3, 0, 3, 3, 1, 1, 2, 0, 1, 2, 1, 3, 0, 2, 1, 2, 0, 3, 0, 0]",250,0.3,2048
260,0,15.0,0.01376369999999838,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",250,0.4,2048
261,1,4.0,0.05296359999999822,"[1, 1, 2, 1, 0, 3, 1, 3, 3, 3, 3, 2, 2, 2, 3, 1, 0, 0, 2, 2]",250,0.4,2048
262,2,4.0,0.11654629999999955,"[1, 1, 2, 1, 0, 3, 1, 3, 3, 3, 3, 2, 2, 2, 3, 1, 0, 0, 2, 2]",250,0.4,2048
263,4,2.0,0.19584210000000013,"[0, 2, 0, 3, 2, 2, 2, 1, 1, 3, 0, 0, 2, 3, 1, 0, 3, 0, 3, 3]",250,0.4,2048
264,8,2.0,0.36936389999999975,"[0, 2, 0, 3, 2, 2, 2, 1, 1, 3, 0, 0, 2, 3, 1, 0, 3, 0, 3, 3]",250,0.4,2048
265,16,2.0,0.6710372999999983,"[0, 2, 0, 3, 2, 2, 2, 1, 1, 3, 0, 0, 2, 3, 1, 0, 3, 0, 3, 3]",250,0.4,2048
266,32,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
267,64,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
268,128,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
269,256,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
270,512,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
271,1024,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
272,2048,0.0,0.9177500999999992,"[3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 2, 1, 3, 3, 0, 3, 1]",250,0.4,2048
273,0,15.0,0.02304330000000121,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",300,0.01,2048
274,1,5.0,0.07063550000000163,"[2, 1, 0, 0, 1, 2, 3, 1, 2, 3, 2, 2, 1, 3, 0, 0, 3, 0, 1, 2]",300,0.01,2048
275,2,4.0,0.13391950000000108,"[3, 3, 3, 0, 1, 3, 0, 1, 1, 1, 1, 3, 3, 2, 1, 2, 2, 2, 2, 3]",300,0.01,2048
276,4,3.0,0.22345299999999924,"[2, 1, 1, 2, 1, 0, 0, 3, 0, 3, 3, 2, 1, 1, 0, 3, 1, 0, 2, 2]",300,0.01,2048
277,8,2.0,0.4273126000000005,"[2, 2, 2, 2, 0, 0, 3, 3, 1, 3, 1, 0, 2, 1, 0, 1, 1, 0, 1, 2]",300,0.01,2048
278,16,1.0,0.8386010000000006,"[3, 2, 2, 2, 0, 3, 3, 2, 0, 3, 1, 0, 2, 1, 0, 1, 1, 0, 2, 2]",300,0.01,2048
279,32,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
280,64,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
281,128,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
282,256,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
283,512,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
284,1024,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
285,2048,0.0,1.2168479000000012,"[3, 1, 0, 2, 0, 2, 3, 2, 0, 3, 0, 0, 2, 1, 0, 3, 1, 0, 1, 2]",300,0.01,2048
286,0,15.0,0.028767199999997217,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",300,0.02,2048
287,1,5.0,0.09947729999999666,"[0, 2, 2, 3, 1, 3, 1, 3, 1, 3, 3, 0, 2, 1, 2, 2, 1, 1, 0, 2]",300,0.02,2048
288,2,4.0,0.17436419999999941,"[0, 2, 3, 0, 2, 0, 0, 2, 2, 3, 3, 3, 0, 2, 2, 2, 1, 3, 3, 1]",300,0.02,2048
289,4,3.0,0.29908419999999936,"[3, 1, 3, 0, 2, 0, 0, 2, 2, 3, 3, 0, 0, 1, 2, 3, 1, 3, 0, 1]",300,0.02,2048
290,8,3.0,0.5076126999999993,"[3, 1, 3, 0, 2, 0, 0, 2, 2, 3, 3, 0, 0, 1, 2, 3, 1, 3, 0, 1]",300,0.02,2048
291,16,1.0,0.8748751999999982,"[0, 2, 0, 0, 3, 3, 3, 3, 1, 3, 1, 0, 2, 1, 1, 0, 2, 0, 0, 2]",300,0.02,2048
292,32,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
293,64,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
294,128,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
295,256,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
296,512,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
297,1024,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
298,2048,0.0,0.9381218999999987,"[0, 2, 0, 2, 3, 3, 1, 3, 1, 3, 3, 0, 2, 1, 1, 0, 2, 0, 2, 2]",300,0.02,2048
299,0,15.0,0.01688159999999783,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",300,0.03,2048
300,1,5.0,0.06139089999999925,"[2, 0, 2, 2, 1, 1, 2, 1, 0, 1, 2, 3, 1, 0, 0, 2, 3, 0, 0, 3]",300,0.03,2048
301,2,5.0,0.1272551999999969,"[2, 0, 2, 2, 1, 1, 2, 1, 0, 1, 2, 3, 1, 0, 0, 2, 3, 0, 0, 3]",300,0.03,2048
302,4,3.0,0.24838109999999958,"[0, 2, 2, 1, 1, 0, 3, 3, 2, 1, 0, 2, 3, 1, 3, 3, 1, 0, 2, 2]",300,0.03,2048
303,8,2.0,0.3979014999999997,"[1, 0, 2, 1, 2, 2, 1, 0, 2, 1, 2, 2, 3, 0, 3, 3, 0, 3, 0, 0]",300,0.03,2048
304,16,2.0,0.8037601999999993,"[1, 0, 2, 1, 2, 2, 1, 0, 2, 1, 2, 2, 3, 0, 3, 3, 0, 3, 0, 0]",300,0.03,2048
305,32,0.0,1.2006124999999983,"[3, 0, 3, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 0]",300,0.03,2048
306,64,0.0,1.2006124999999983,"[3, 0, 3, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 0]",300,0.03,2048
307,128,0.0,1.2006124999999983,"[3, 0, 3, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 0]",300,0.03,2048
308,256,0.0,1.2006124999999983,"[3, 0, 3, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 0]",300,0.03,2048
309,512,0.0,1.2006124999999983,"[3, 0, 3, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 0]",300,0.03,2048
