,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
129,2048,346.0,6.5433588,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
130,0,157.0,0.012664700000001972,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.1,2048
131,1,288.0,0.03990800000000405,"[4, 4, 3, 0, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 0, 0, 1, 0, 4, 2]",200,0.1,2048
132,2,306.0,0.11108000000000118,"[4, 4, 4, 1, 1, 2, 1, 1, 4, 3, 4, 2, 4, 4, 4, 4, 3, 4, 3, 2]",200,0.1,2048
133,4,306.0,0.21307760000000542,"[4, 4, 4, 1, 1, 2, 1, 1, 4, 3, 4, 2, 4, 4, 4, 4, 3, 4, 3, 2]",200,0.1,2048
134,8,313.0,0.37051330000000604,"[4, 4, 4, 1, 0, 3, 3, 2, 4, 4, 3, 4, 4, 3, 3, 1, 4, 1, 2, 4]",200,0.1,2048
135,16,340.0,0.6192007000000004,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 3, 4, 4, 4, 3, 0, 4, 3, 2, 4]",200,0.1,2048
136,32,346.0,1.0560302000000021,"[4, 4, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 3, 2, 4]",200,0.1,2048
137,64,348.0,1.978059100000003,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
138,128,348.0,3.712430700000006,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
139,256,348.0,6.7268337,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
140,512,348.0,6.7268337,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
141,1024,348.0,6.7268337,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
